"No.","Time","Source","Destination","Protocol","Length","Info"
"206","0.660280","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=53 Win=911 Len=0"
"207","0.660453","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=53 Ack=1 Win=255 Len=1"
"208","0.660476","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=54 Win=909 Len=0"
"209","0.660795","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=53 Ack=1 Win=255 Len=1"
"210","0.660848","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=54 Win=911 Len=0"
"211","0.661085","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=54 Ack=1 Win=255 Len=1"
"212","0.661135","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=55 Win=909 Len=0"
"213","0.661409","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=54 Ack=1 Win=255 Len=1"
"214","0.661464","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=55 Win=911 Len=0"
"215","0.661704","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=55 Ack=1 Win=255 Len=1"
"216","0.661745","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=56 Win=909 Len=0"
"217","0.662026","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=55 Ack=1 Win=255 Len=1"
"218","0.662079","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=56 Win=911 Len=0"
"219","0.662242","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=56 Ack=1 Win=255 Len=1"
"220","0.662274","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=57 Win=909 Len=0"
"221","0.662685","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=56 Ack=1 Win=255 Len=1"
"222","0.662740","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=57 Win=911 Len=0"
"223","0.662906","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=57 Ack=1 Win=255 Len=1"
"224","0.662950","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=58 Win=909 Len=0"
"225","0.663288","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=57 Ack=1 Win=255 Len=1"
"226","0.663382","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=58 Win=911 Len=0"
"227","0.663568","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=58 Ack=1 Win=255 Len=1"
"228","0.663614","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=59 Win=909 Len=0"
"229","0.663904","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=58 Ack=1 Win=255 Len=1"
"230","0.663959","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=59 Win=911 Len=0"
"231","0.664147","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=59 Ack=1 Win=255 Len=1"
"232","0.664192","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=60 Win=909 Len=0"
"233","0.664439","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=59 Ack=1 Win=255 Len=1"
"234","0.664486","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=60 Win=911 Len=0"
"235","0.664813","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=60 Ack=1 Win=255 Len=1"
"236","0.664860","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=61 Win=909 Len=0"
"237","0.665182","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=60 Ack=1 Win=255 Len=1"
"238","0.665241","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=61 Win=911 Len=0"
"239","0.666033","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=61 Ack=1 Win=255 Len=1"
"240","0.666094","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=62 Win=909 Len=0"
"241","0.666549","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=61 Ack=1 Win=255 Len=1"
"242","0.666607","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=62 Win=911 Len=0"
"243","0.667116","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=62 Ack=1 Win=255 Len=1"
"244","0.667205","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=63 Win=909 Len=0"
"245","1.055285","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=63 Ack=1 Win=255 Len=1"
"246","1.055375","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=64 Win=909 Len=0"
"247","1.056026","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=62 Ack=1 Win=255 Len=1"
"248","1.056147","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=63 Win=911 Len=0"
"249","1.056229","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=63 Ack=1 Win=255 Len=1"
"250","1.056301","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=64 Win=911 Len=0"
"251","1.056975","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=64 Ack=1 Win=255 Len=1"
"252","1.057069","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=65 Win=909 Len=0"
"253","1.057760","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=64 Ack=1 Win=255 Len=1"
"254","1.057893","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=65 Win=911 Len=0"
"255","1.058262","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=65 Ack=1 Win=255 Len=1"
"256","1.058352","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=66 Win=909 Len=0"
"257","1.059171","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=65 Ack=1 Win=255 Len=1"
"258","1.059292","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=66 Win=911 Len=0"
"259","1.060349","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=66 Ack=1 Win=255 Len=1"
"260","1.060442","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=67 Win=909 Len=0"
"261","1.060890","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=66 Ack=1 Win=255 Len=1"
"262","1.061001","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=67 Win=911 Len=0"
"263","1.061535","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=67 Ack=1 Win=255 Len=1"
"264","1.061594","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=68 Win=909 Len=0"
"265","1.062254","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=67 Ack=1 Win=255 Len=1"
"266","1.062363","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=68 Win=911 Len=0"
"267","1.062633","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=68 Ack=1 Win=255 Len=1"
"268","1.062685","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=69 Win=909 Len=0"
"269","1.063430","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=68 Ack=1 Win=255 Len=1"
"270","1.063535","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=69 Win=911 Len=0"
"271","1.063750","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=69 Ack=1 Win=255 Len=1"
"272","1.063790","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=70 Win=909 Len=0"
"273","1.064417","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=69 Ack=1 Win=255 Len=1"
"274","1.064529","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=70 Win=911 Len=0"
"275","1.064850","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=70 Ack=1 Win=255 Len=1"
"276","1.064887","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=71 Win=909 Len=0"
"277","1.065978","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=70 Ack=1 Win=255 Len=1"
"278","1.066092","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=71 Win=911 Len=0"
"279","1.066441","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=71 Ack=1 Win=255 Len=1"
"280","1.066512","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=72 Win=909 Len=0"
"281","1.067334","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=71 Ack=1 Win=255 Len=1"
"282","1.067539","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=72 Win=911 Len=0"
"283","1.068045","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=72 Ack=1 Win=255 Len=1"
"284","1.068121","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=73 Win=909 Len=0"
"285","1.068881","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=72 Ack=1 Win=255 Len=1"
"286","1.068976","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=73 Win=911 Len=0"
"287","1.069400","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=73 Ack=1 Win=255 Len=1"
"288","1.069492","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=74 Win=909 Len=0"
"289","1.070112","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=73 Ack=1 Win=255 Len=1"
"290","1.070196","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=74 Win=911 Len=0"
"291","1.070448","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=74 Ack=1 Win=255 Len=1"
"292","1.070474","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=75 Win=909 Len=0"
"293","1.070919","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=74 Ack=1 Win=255 Len=1"
"294","1.071022","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=75 Win=911 Len=0"
"295","1.071154","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=75 Ack=1 Win=255 Len=1"
"296","1.071177","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=76 Win=909 Len=0"
"297","1.071659","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=75 Ack=1 Win=255 Len=1"
"298","1.071761","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=76 Win=911 Len=0"
"299","1.071843","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=76 Ack=1 Win=255 Len=1"
"300","1.071859","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=77 Win=909 Len=0"
"301","1.072316","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=76 Ack=1 Win=255 Len=1"
"302","1.072433","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=77 Win=911 Len=0"
"303","1.072836","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=77 Ack=1 Win=255 Len=1"
"304","1.072851","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=78 Win=909 Len=0"
"305","1.073246","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=77 Ack=1 Win=255 Len=1"
"306","1.073350","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=78 Win=911 Len=0"
"307","1.073430","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=78 Ack=1 Win=255 Len=1"
"308","1.073445","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=79 Win=909 Len=0"
"309","1.073832","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=78 Ack=1 Win=255 Len=1"
"310","1.073948","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=79 Win=911 Len=0"
"311","1.074016","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=79 Ack=1 Win=255 Len=1"
"312","1.074031","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=80 Win=909 Len=0"
"313","1.074633","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=79 Ack=1 Win=255 Len=1"
"314","1.074733","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=80 Win=911 Len=0"
"315","1.074898","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=80 Ack=1 Win=255 Len=1"
"316","1.074938","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=81 Win=909 Len=0"
"317","1.075153","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=80 Ack=1 Win=255 Len=1"
"318","1.075247","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=81 Win=911 Len=0"
"319","1.075356","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=81 Ack=1 Win=255 Len=1"
"320","1.075384","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=82 Win=909 Len=0"
"321","1.075760","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=81 Ack=1 Win=255 Len=1"
"322","1.075844","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=82 Win=911 Len=0"
"323","1.078403","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=82 Ack=1 Win=255 Len=1"
"324","1.078442","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=83 Win=909 Len=0"
"325","1.078663","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=82 Ack=1 Win=255 Len=1"
"326","1.078815","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=83 Win=911 Len=0"
"327","1.179412","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=83 Ack=1 Win=255 Len=1"
"328","1.179456","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=84 Win=909 Len=0"
"329","4.029904","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=83 Ack=1 Win=255 Len=1"
"330","4.030081","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=84 Win=911 Len=0"
"331","4.031321","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=84 Ack=1 Win=255 Len=1"
"332","4.031393","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=85 Win=909 Len=0"
"333","4.153318","0.0.0.0","255.255.255.255","DHCP","332","DHCP Discover - Transaction ID 0xa3d53c8a"
"334","4.154498","0.0.0.0","255.255.255.255","DHCP","332","DHCP Discover - Transaction ID 0xa3d53c8a"
"335","8.749332","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=85 Ack=1 Win=255 Len=1"
"336","8.749412","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=86 Win=909 Len=0"
"337","8.749974","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=84 Ack=1 Win=255 Len=1"
"338","8.750103","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=85 Win=911 Len=0"
"339","8.750195","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=85 Ack=1 Win=255 Len=1"
"340","8.750272","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=86 Win=911 Len=0"
"341","8.750758","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=86 Ack=1 Win=255 Len=1"
"342","8.750866","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=87 Win=909 Len=0"
"343","8.751994","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=86 Ack=1 Win=255 Len=1"
"344","8.752131","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=87 Win=911 Len=0"
"345","8.752758","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=87 Ack=1 Win=255 Len=1"
"346","8.752861","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=88 Win=909 Len=0"
"347","8.753889","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=87 Ack=1 Win=255 Len=1"
"348","8.754051","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=88 Win=911 Len=0"
"349","8.755081","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=88 Ack=1 Win=255 Len=1"
"350","8.755214","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=89 Win=909 Len=0"
"351","8.755761","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=88 Ack=1 Win=255 Len=1"
"352","8.755945","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=89 Win=911 Len=0"
"353","8.756530","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=89 Ack=1 Win=255 Len=1"
"354","8.756640","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=90 Win=909 Len=0"
"355","8.757687","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=89 Ack=1 Win=255 Len=1"
"356","8.757826","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=90 Win=911 Len=0"
"357","8.758274","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=90 Ack=1 Win=255 Len=1"
"358","8.758396","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=91 Win=909 Len=0"
"359","8.759439","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=90 Ack=1 Win=255 Len=1"
"360","8.759603","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=91 Win=911 Len=0"
"361","8.760175","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=91 Ack=1 Win=255 Len=1"
"362","8.760234","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=92 Win=909 Len=0"
"363","8.761561","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=91 Ack=1 Win=255 Len=1"
"364","8.761687","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=92 Win=911 Len=0"
"365","8.762347","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=92 Ack=1 Win=255 Len=1"
"366","8.762464","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=93 Win=909 Len=0"
"367","8.763448","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=92 Ack=1 Win=255 Len=1"
"368","8.763562","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=93 Win=911 Len=0"
"369","8.764266","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=93 Ack=1 Win=255 Len=1"
"370","8.764354","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=94 Win=909 Len=0"
"371","8.764985","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=93 Ack=1 Win=255 Len=1"
"372","8.765102","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=94 Win=911 Len=0"
"373","8.765977","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=94 Ack=1 Win=255 Len=1"
"374","8.766071","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=95 Win=909 Len=0"
"375","8.766639","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=94 Ack=1 Win=255 Len=1"
"376","8.766769","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=95 Win=911 Len=0"
"377","8.767288","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=95 Ack=1 Win=255 Len=1"
"378","8.767473","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=96 Win=909 Len=0"
"379","8.768604","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=95 Ack=1 Win=255 Len=1"
"380","8.768792","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=96 Win=911 Len=0"
"381","8.769686","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=96 Ack=1 Win=255 Len=1"
"382","8.769862","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=97 Win=909 Len=0"
"383","8.770701","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=96 Ack=1 Win=255 Len=1"
"384","8.770866","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=97 Win=911 Len=0"
"385","8.771604","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=97 Ack=1 Win=255 Len=1"
"386","8.771760","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=98 Win=909 Len=0"
"387","8.772701","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=97 Ack=1 Win=255 Len=1"
"388","8.772856","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=98 Win=911 Len=0"
"389","8.773650","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=98 Ack=1 Win=255 Len=1"
"390","8.773787","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=99 Win=909 Len=0"
"391","8.775266","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=98 Ack=1 Win=255 Len=1"
"392","8.775497","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=99 Win=911 Len=0"
"393","8.776196","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=99 Ack=1 Win=255 Len=1"
"394","8.776349","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=100 Win=909 Len=0"
"395","8.777596","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=99 Ack=1 Win=255 Len=1"
"396","8.777816","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=100 Win=911 Len=0"
"397","8.778456","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=100 Ack=1 Win=255 Len=1"
"398","8.778624","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=101 Win=909 Len=0"
"399","8.779714","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=100 Ack=1 Win=255 Len=1"
"400","8.779915","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=101 Win=911 Len=0"
"401","8.780957","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=101 Ack=1 Win=255 Len=1"
"402","8.781071","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=102 Win=909 Len=0"
"403","8.782475","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=101 Ack=1 Win=255 Len=1"
"404","8.782612","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=102 Win=911 Len=0"
"405","8.783401","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=102 Ack=1 Win=255 Len=1"
"406","8.783490","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=103 Win=909 Len=0"
"407","8.784822","127.0.0.1","127.0.0.1","TCP","45","49739  >  49738 [PSH, ACK] Seq=102 Ack=1 Win=255 Len=1"
"408","8.785138","127.0.0.1","127.0.0.1","TCP","44","49738  >  49739 [ACK] Seq=1 Ack=103 Win=911 Len=0"
"409","8.785633","127.0.0.1","127.0.0.1","TCP","45","49734  >  49735 [PSH, ACK] Seq=103 Ack=1 Win=255 Len=1"
"410","8.785748","127.0.0.1","127.0.0.1","TCP","44","49735  >  49734 [ACK] Seq=1 Ack=104 Win=909 Len=0"
